season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
11	Dave	10	0	0.19487179487179485	0.8181818181818182	0.6666666666666666	0.0	1.0	0.0	0.0	0.0	1	7.24	31.11	83.23	5.54	3.99
11	Hermine	10	0	0.7272727272727273	0.0	1.0	0.0	1.0	0.0	0.6111111111111112	0.0	2	20.68	6.02	10.43	32.07	36.82
11	Laura	10	0	1.0	1.0	0.6666666666666666	0.0	0.5555555555555556	0.0	1.0	0.0	1	17.48	23.13	63.12	13.54	5.87
11	Linda	10	0	0.5324074074074074	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4	69.63	0.31	0.53	23.4	6.44
11	Loriea	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	44.76	8.31	16.42	22.78	16.04
11	Lottie	10	0	0.7955555555555556	0.0	0.6666666666666666	0.0	0.36363636363636365	0.0	0.0	0.0	3	23.5	13.06	26.39	27.86	22.24
11	Mak	10	2	0.04347826086956526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	44.71	8.1	15.97	23.27	16.05
11	Marc	10	0	1.0	0.0	0.6666666666666666	0.0	1.0	0.0	1.0	0.0	2	22.26	1.22	1.96	37.5	38.27
11	Mark	10	0	0.36363636363636365	0.0	0.6666666666666666	0.0	0.5555555555555556	0.0	0.6111111111111112	0.0	4	33.27	4.0	6.89	30.42	29.41
11	Peter	10	0	0.6462585034013606	0.9090909090909092	1.0	0.0	0.7272727272727273	0.0	0.6111111111111112	0.0	1	4.89	29.32	88.48	3.97	2.66
11	Rowan	10	3	0.4490740740740742	0.0	0.0	0.0	0.0	0.0	0.6111111111111112	0.0	4	61.34	1.08	1.95	26.83	9.88
11	Sura	10	4	0.30769230769230776	0.0	0.0	0.0	0.5555555555555556	0.0	0.0	0.0	4	32.99	8.58	15.9	27.37	23.74
