season	baker	episode	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad
12	Amanda	1	12	12	0	0	0	0	0	0
12	Chigs	1	11	11	0	0	0	0	0	0
12	Crystelle	1	8	8	0	0	1	1	0	0
12	Freya	1	2	2	0	0	0	0	0	0
12	George	1	3	3	0	0	0	0	1	1
12	Giuseppe	1	10	10	0	0	1	1	0	0
12	Jairzeno	1	6	6	0	0	0	0	1	1
12	Lizzie	1	4	4	0	0	0	0	0	0
12	Maggie	1	1	1	0	0	0	0	0	0
12	Rochica	1	7	7	0	0	0	0	0	0
12	Tom	1	5	5	0	0	0	0	1	1
