season	baker	index	episode	tech_mean	tech_med	tech	place
12	Amanda	0	1	12	12	12	0
12	Chigs	0	1	11	11	11	0
12	Crystelle	0	1	8	8	8	0
12	Freya	0	1	2	2	2	0
12	George	0	1	3	3	3	0
12	Giuseppe	0	1	10	10	10	0
12	Jairzeno	0	1	6	6	6	0
12	Lizzie	0	1	4	4	4	0
12	Maggie	0	1	1	1	1	0
12	Rochica	0	1	7	7	7	0
12	Tom	0	1	5	5	5	0
