season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	5	0	0.6666666666666666	0.75	0.8333333333333333	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	0.49999999999999994	9.999999977795539e-08	1	2.3	6.58	45.57	33.14	19.0
10	Amelia	5	10	0.3333333333333333	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.49999999999999994	9.999999977795539e-08	4	83.3	1.24	2.35	8.75	5.6
10	Dan	5	12	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.49999999999999994	9.999999977795539e-08	4	75.66	2.53	4.56	11.59	8.19
10	David	5	0	0.4444444444444444	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	0.9333333333333333	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	1	0.38	22.28	72.76	12.88	13.97
10	Helena	5	8	0.9999999000000003	0.33333333333333337	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.49999999999999994	0.9999999000000003	3	16.21	0.78	3.95	59.63	20.21
10	Henry	5	0	0.07575757575757575	0.5	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666666	0.9999999000000003	0.49999999999999994	9.999999977795539e-08	0	2.67	31.69	55.87	18.28	23.19
10	Jamie	5	11	0.3333333333333333	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.9999999000000003	9.999999977795539e-08	4	94.45	0.19	0.34	3.4	1.81
10	Michael	5	0	0.9130434782608695	0.9166666666666666	0.8333333333333333	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	0.49999999999999994	9.999999977795539e-08	1	1.14	4.35	45.46	35.27	18.13
10	Michelle	5	8	0.7962962962962963	0.8333333333333334	0.8333333333333333	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	0.49999999999999994	0.9999999000000003	1	0.35	2.42	49.13	29.27	21.25
10	Phil	5	9	0.6666666666666666	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.49999999999999994	9.999999977795539e-08	4	85.99	0.68	1.38	8.26	4.37
10	Priya	5	7	0.7666666666666666	0.4166666666666667	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.9999999000000003	0.9999999000000003	3	28.42	0.39	1.71	53.13	16.74
10	Rosie	5	0	0.4444444444444444	0.6666666666666667	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	0.49999999999999994	0.9999999000000003	2	1.5	3.59	28.31	33.11	37.08
10	Steph	5	0	0.1888888888888889	0.5833333333333334	0.9999999000000003	0.9999999000000003	0.9999999000000003	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	0	0.4	41.17	77.88	10.29	11.43
