season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	6	0	0.5718390804597702	0.5	0.8333333333333333	9.999999977795539e-08	0.8316498316498316	0.9999999000000003	0.3888888888888889	9.999999977795539e-08	1	0.67	32.02	64.23	9.25	25.85
10	Amelia	6	10	0.2777777777777778	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	63.13	2.45	5.35	24.27	7.25
10	Dan	6	12	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	61.71	3.52	7.36	22.37	8.56
10	David	6	0	0.4444444444444444	0.5833333333333334	9.999999977795539e-08	9.999999977795539e-08	0.9051724137931034	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	1	2.37	16.59	66.55	9.98	21.1
10	Helena	6	8	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	54.28	1.0	2.85	36.97	5.91
10	Henry	6	0	0.09090909090909091	0.75	9.999999977795539e-08	9.999999977795539e-08	0.6111111111111112	9.999999977795539e-08	0.8333333333333333	0.9999999000000003	3	2.15	8.33	26.03	49.56	22.26
10	Jamie	6	11	0.2777777777777778	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	4	75.45	0.62	1.38	19.75	3.42
10	Michael	6	0	0.9999999000000003	0.9166666666666666	0.8333333333333333	9.999999977795539e-08	0.6111111111111112	9.999999977795539e-08	0.8333333333333333	0.9999999000000003	3	0.56	7.78	38.85	41.42	19.18
10	Michelle	6	8	0.7041942604856514	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	0.6111111111111112	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	3	27.1	6.48	25.92	33.34	13.64
10	Phil	6	9	0.4444444444444444	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	61.4	2.03	4.66	26.99	6.95
10	Priya	6	7	0.8384942319368549	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.9999999000000003	0.9999999000000003	3	1.8	1.37	4.66	78.5	15.05
10	Rosie	6	0	0.6666666666666669	0.8333333333333334	9.999999977795539e-08	9.999999977795539e-08	0.6111111111111112	9.999999977795539e-08	0.8333333333333333	0.9999999000000003	3	1.44	5.18	20.12	56.66	21.78
10	Steph	6	0	0.2777777777777778	0.6666666666666667	0.9999999000000003	0.9999999000000003	0.9999999000000003	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	0	0.25	37.25	73.79	5.46	20.51
