season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	4	0	0.38888888888888895	0.8333333333333334	0.8888888888888888	9.999999977795539e-08	0.6666666666666672	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	0	0.09	53.64	97.71	1.67	0.53
10	Amelia	4	10	0.6111111111111112	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	3	24.19	0.07	0.11	73.06	2.65
10	Dan	4	12	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	4	98.19	0.01	0.01	1.72	0.08
10	David	4	0	0.20370370370370378	0.33333333333333337	9.999999977795539e-08	9.999999977795539e-08	0.8888888888888888	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	4	68.63	10.69	14.19	14.4	2.78
10	Helena	4	8	0.9999999000000003	0.9166666666666666	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	1	0.11	15.85	97.93	1.86	0.1
10	Henry	4	0	0.06060606060606061	0.4166666666666667	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	4	96.0	0.05	0.07	3.83	0.1
10	Jamie	4	11	0.6111111111111112	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.9999999000000003	9.999999977795539e-08	3	16.35	0.02	0.03	80.66	2.96
10	Michael	4	0	0.8888888888888888	0.75	0.9999999000000003	9.999999977795539e-08	0.8888888888888888	9.999999977795539e-08	0.6666666666666666	0.9999999000000003	1	0.0	28.21	99.12	0.33	0.55
10	Michelle	4	8	0.6111111111111112	0.5833333333333334	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	1	7.92	24.3	72.96	18.33	0.8
10	Phil	4	9	0.7666666666666666	0.6666666666666667	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666666	0.9999999000000003	3	5.16	7.39	16.2	76.83	1.81
10	Priya	4	7	0.8888888888888888	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666666	0.9999999000000003	1	0.71	24.63	78.37	20.43	0.49
10	Rosie	4	0	0.3333333333333335	0.5	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666672	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0	20.96	39.94	64.43	12.39	2.22
10	Steph	4	0	0.2333333333333334	0.25	0.8888888888888888	0.9999999000000003	0.9999999000000003	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	0	5.94	58.99	80.21	11.42	2.42
