season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	10	0	0.8974358974358974	0.9166666666666666	0.8888888888888888	9.999999977795539e-08	0.8148148148148148	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	1	0.47	24.61	97.57	0.92	1.04
10	Amelia	10	10	0.1111111111111111	9.999999977795539e-08	0.6666666666666672	9.999999977795539e-08	0.5555555555555556	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	2	20.69	8.62	14.95	31.78	32.58
10	Dan	10	12	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	68.79	2.17	4.93	17.77	8.51
10	David	10	0	0.5185185185185185	0.8333333333333334	9.999999977795539e-08	9.999999977795539e-08	0.9090909090909091	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	1	2.56	30.93	92.33	2.47	2.64
10	Helena	10	8	0.8666666666666667	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	3	26.52	1.69	3.51	50.66	19.32
10	Henry	10	0	0.2666666666666667	9.999999977795539e-08	0.6666666666666672	9.999999977795539e-08	0.6666666666666673	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	2	18.18	2.21	3.55	37.6	40.67
10	Jamie	10	11	0.1111111111111111	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666669	9.999999977795539e-08	4	75.88	0.77	1.75	16.25	6.11
10	Michael	10	0	0.9999999000000003	9.999999977795539e-08	0.8888888888888888	9.999999977795539e-08	0.6666666666666673	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	2	3.11	1.86	2.91	42.72	51.26
10	Michelle	10	8	0.4285714285714285	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	50.37	1.95	4.19	31.93	13.51
10	Phil	10	9	0.3333333333333333	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	56.55	1.94	4.23	27.38	11.84
10	Priya	10	7	0.6666666666666669	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	4	54.6	0.42	0.9	34.2	10.3
10	Rosie	10	0	0.5666666666666668	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.5555555555555556	9.999999977795539e-08	0.9999999000000003	9.999999977795539e-08	3	33.36	0.51	0.89	39.15	26.6
10	Steph	10	0	0.7142857142857143	0.9999999000000003	0.9999999000000003	9.999999977795539e-08	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	1	0.39	22.78	98.51	0.53	0.57
