season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	8	0	0.7777777777777777	0.8333333333333334	0.8333333333333333	0.0	0.7777777777777777	0.0	0.3333333333333333	0.0	1	0.55	20.19	79.47	2.78	17.2
10	Amelia	8	10	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	4	77.8	0.36	0.69	20.07	1.44
10	Dan	8	12	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	4	69.08	1.9	3.67	22.99	4.26
10	David	8	0	0.43279569892473124	0.6666666666666667	0.0	0.0	0.9262536873156342	1.0	0.0	0.0	1	0.88	24.29	87.33	1.17	10.62
10	Helena	8	8	0.9163346613545816	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	3	27.53	0.56	1.56	67.47	3.44
10	Henry	8	0	0.26562500000000006	1.0	0.8333333333333333	0.0	0.7777777777777777	0.0	0.8333333333333333	1.0	2	0.35	20.46	31.32	0.61	67.73
10	Jamie	8	11	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	4	77.8	0.36	0.69	20.07	1.44
10	Michael	8	0	1.0	0.0	0.8333333333333333	0.0	0.6111111111111112	0.0	0.8333333333333333	0.0	3	7.35	0.4	1.24	88.31	3.1
10	Michelle	8	8	0.5022222222222222	0.0	0.8333333333333333	0.0	0.6111111111111112	0.0	0.3333333333333333	0.0	3	11.77	6.94	17.77	57.97	12.5
10	Phil	8	9	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	4	58.4	1.16	2.44	35.49	3.67
10	Priya	8	7	0.7777777777777777	0.0	0.0	0.0	0.0	0.0	0.8333333333333333	0.0	4	50.98	0.07	0.17	48.07	0.78
10	Rosie	8	0	0.6666666666666666	0.75	0.0	0.0	0.6111111111111112	0.0	1.0	1.0	2	2.94	2.8	5.12	4.41	87.52
10	Steph	8	0	0.5816993464052288	0.9166666666666666	1.0	1.0	1.0	1.0	0.0	0.0	1	0.07	25.05	95.87	0.18	3.88
