season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	6	0	0.5718390804597702	0.5	0.7777777777777777	9.999999977795539e-08	0.7777777777777777	0.9999999000000003	0.3888888888888889	9.999999977795539e-08	0	1.74	34.91	62.33	10.76	25.18
10	Amelia	6	11	0.2777777777777778	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.6111111111111112	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	3	26.15	9.98	28.43	29.6	15.82
10	Dan	6	13	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	62.32	2.44	6.03	22.35	9.29
10	David	6	0	0.4444444444444444	0.5833333333333334	9.999999977795539e-08	9.999999977795539e-08	0.9051724137931034	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	1	2.54	17.47	63.99	12.66	20.81
10	Helena	6	0	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	54.88	0.55	2.0	36.39	6.73
10	Henry	6	0	0.09090909090909091	0.75	9.999999977795539e-08	9.999999977795539e-08	0.6111111111111112	9.999999977795539e-08	0.8333333333333333	0.9999999000000003	3	3.34	6.2	18.98	58.79	18.9
10	Jamie	6	12	0.2777777777777778	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	4	77.47	0.31	0.93	18.08	3.53
10	Michael	6	0	0.9999999000000003	0.9166666666666666	0.9154228855721394	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.8333333333333333	0.9999999000000003	3	0.52	7.88	39.31	43.22	16.95
10	Michelle	6	0	0.7041942604856514	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	59.51	0.84	2.65	30.8	7.04
10	Phil	6	10	0.4444444444444444	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	63.08	1.21	3.4	26.2	7.33
10	Priya	6	0	0.8384942319368549	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.9999999000000003	0.9999999000000003	3	2.53	0.69	2.9	80.75	13.81
10	Rosie	6	0	0.6666666666666669	0.8333333333333334	9.999999977795539e-08	9.999999977795539e-08	0.6111111111111112	9.999999977795539e-08	0.8333333333333333	0.9999999000000003	3	1.92	3.47	13.97	65.33	18.78
10	Steph	6	0	0.2777777777777778	0.6666666666666667	0.9999999000000003	0.9999999000000003	0.9999999000000003	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	0	0.51	42.01	74.51	6.44	18.54
