season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	5	0	0.6666666666666666	0.75	0.8333333333333333	0.0	0.6666666666666666	0.0	0.4444444444444444	0.0	1	2.51	7.92	47.89	31.39	18.21
10	Amelia	5	10	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4	95.89	0.2	0.33	2.81	0.97
10	Dan	5	12	0.0	0.0	0.0	0.0	0.0	0.0	0.4444444444444444	0.0	4	75.0	3.36	5.97	11.98	7.06
10	David	5	0	0.4444444444444444	1.0	0.0	0.0	0.9333333333333333	1.0	0.0	0.0	1	0.53	17.77	67.64	16.2	15.63
10	Helena	5	8	1.0	0.33333333333333337	0.0	0.0	0.0	0.0	0.4444444444444444	1.0	3	18.78	0.71	3.7	59.94	17.58
10	Henry	5	0	0.07575757575757575	0.5	0.0	0.0	0.6666666666666666	1.0	0.4444444444444444	0.0	0	3.16	29.46	53.66	18.92	24.26
10	Jamie	5	11	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4	95.89	0.2	0.33	2.81	0.97
10	Michael	5	0	0.9130434782608695	0.9166666666666666	0.8333333333333333	0.0	0.6666666666666666	0.0	0.4444444444444444	0.0	1	1.33	4.77	44.46	36.49	17.72
10	Michelle	5	8	0.7962962962962963	0.8333333333333334	0.8333333333333333	0.0	0.6666666666666666	0.0	0.4444444444444444	1.0	1	0.57	2.35	42.8	34.93	21.7
10	Phil	5	9	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.4444444444444444	0.0	4	88.37	0.73	1.43	7.38	2.82
10	Priya	5	7	0.7666666666666666	0.4166666666666667	0.0	0.0	0.0	0.0	1.0	1.0	3	32.09	0.33	1.45	52.75	13.71
10	Rosie	5	0	0.4444444444444444	0.6666666666666667	0.0	0.0	0.6666666666666666	0.0	0.4444444444444444	1.0	2	1.69	2.64	21.15	33.94	43.22
10	Steph	5	0	0.1888888888888889	0.5833333333333334	1.0	1.0	1.0	1.0	0.0	0.0	0	1.0	42.73	74.81	12.45	11.74
