season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	6	0	0.5718390804597702	0.5	0.8333333333333333	0.0	0.8316498316498316	1.0	0.3333333333333333	0.0	0	1.09	39.0	66.45	9.63	22.83
10	Amelia	6	10	0.2777777777777778	0.0	0.0	0.0	0.0	0.0	0.7777777777777777	0.0	4	70.6	0.65	1.36	23.39	4.65
10	Dan	6	12	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	4	56.94	4.1	8.12	24.3	10.64
10	David	6	0	0.4444444444444444	0.5833333333333334	0.0	0.0	0.9051724137931034	0.0	0.0	0.0	1	2.46	14.58	65.59	12.88	19.07
10	Helena	6	8	1.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	4	48.65	0.74	2.26	41.8	7.29
10	Henry	6	0	0.09090909090909091	0.75	0.0	0.0	0.6111111111111112	0.0	0.7777777777777777	1.0	3	2.09	9.47	24.04	50.6	23.27
10	Jamie	6	11	0.2777777777777778	0.0	0.0	0.0	0.0	0.0	0.7777777777777777	0.0	4	70.6	0.65	1.36	23.39	4.65
10	Michael	6	0	1.0	0.9166666666666666	0.8333333333333333	0.0	0.6111111111111112	0.0	0.7777777777777777	1.0	3	0.59	6.58	30.7	50.64	18.06
10	Michelle	6	8	0.7041942604856514	0.0	0.8333333333333333	0.0	0.6111111111111112	0.0	0.3333333333333333	0.0	3	22.43	6.1	27.14	35.3	15.12
10	Phil	6	9	0.4444444444444444	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	4	56.37	1.95	4.46	30.54	8.62
10	Priya	6	7	0.8384942319368549	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3	1.82	0.7	2.25	79.61	16.32
10	Rosie	6	0	0.6666666666666669	0.8333333333333334	0.0	0.0	0.6111111111111112	0.0	0.7777777777777777	1.0	3	1.36	4.67	16.33	60.31	22.01
10	Steph	6	0	0.2777777777777778	0.6666666666666667	1.0	1.0	1.0	1.0	0.0	0.0	0	0.39	40.52	76.17	6.96	16.47
