season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	8	0	0.7777777777777777	0.8333333333333334	0.7777777777777777	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	1	0.61	16.06	74.86	2.93	21.61
10	Amelia	8	10	0.1111111111111111	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.5555555555555556	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	3	21.93	8.84	20.64	44.98	12.45
10	Dan	8	12	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	71.06	1.27	3.13	22.98	2.83
10	David	8	0	0.43279569892473124	0.6666666666666667	9.999999977795539e-08	9.999999977795539e-08	0.9262536873156342	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	1	1.06	22.83	85.43	1.49	12.03
10	Helena	8	8	0.9163346613545816	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	3	28.45	0.3	1.06	68.91	1.58
10	Henry	8	0	0.26562500000000006	0.9999999000000003	0.7777777777777777	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.8333333333333333	0.9999999000000003	2	0.25	15.7	29.08	0.45	70.22
10	Jamie	8	11	0.1111111111111111	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666669	9.999999977795539e-08	4	76.31	0.3	0.81	21.83	1.05
10	Michael	8	0	0.9999999000000003	9.999999977795539e-08	0.9042145593869731	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	3	6.33	0.57	2.25	87.93	3.49
10	Michelle	8	8	0.5022222222222222	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	49.71	0.6	1.74	46.45	2.09
10	Phil	8	9	0.3333333333333333	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	59.65	0.75	2.03	36.11	2.21
10	Priya	8	7	0.7777777777777777	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	3	48.36	0.05	0.2	50.99	0.45
10	Rosie	8	0	0.6666666666666666	0.75	9.999999977795539e-08	9.999999977795539e-08	0.5555555555555556	9.999999977795539e-08	0.9999999000000003	0.9999999000000003	2	2.38	2.51	5.86	3.09	88.66
10	Steph	8	0	0.5816993464052288	0.9166666666666666	0.9999999000000003	0.9999999000000003	0.9999999000000003	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	1	0.06	21.96	95.91	0.2	3.83
