season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	7	0	0.75	0.9999999000000003	0.7777777777777777	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	1	0.0	16.42	99.9	0.06	0.04
10	Amelia	7	10	0.2222222222222222	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	95.62	0.02	0.02	4.21	0.15
10	Dan	7	12	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	98.97	0.01	0.01	0.99	0.04
10	David	7	0	0.48062015503875954	0.6666666666666667	9.999999977795539e-08	9.999999977795539e-08	0.9159420289855073	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	0	1.24	67.01	93.8	3.99	0.96
10	Helena	7	8	0.9166666666666667	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	3	1.79	0.25	0.41	95.65	2.15
10	Henry	7	0	0.10251798561151079	0.75	0.7777777777777777	0.9999999000000003	0.7777777777777777	0.9999999000000003	0.6666666666666673	9.999999977795539e-08	0	10.55	55.2	63.1	24.17	2.18
10	Jamie	7	11	0.2222222222222222	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666673	9.999999977795539e-08	4	92.78	0.01	0.01	7.0	0.21
10	Michael	7	0	0.9999999000000003	0.9166666666666666	0.9181286549707602	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.9999999000000003	0.9999999000000003	1	0.0	38.17	98.43	0.44	1.13
10	Michelle	7	8	0.6666666666666666	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	3	19.28	0.17	0.26	78.92	1.54
10	Phil	7	9	0.3333333333333336	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.3888888888888889	9.999999977795539e-08	4	89.22	0.03	0.05	10.42	0.32
10	Priya	7	7	0.8196881091617934	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.9999999000000003	9.999999977795539e-08	3	2.28	0.02	0.02	94.69	3.01
10	Rosie	7	0	0.6666666666666666	0.5833333333333334	9.999999977795539e-08	9.999999977795539e-08	0.5819209039548023	9.999999977795539e-08	0.9999999000000003	0.9999999000000003	3	0.46	3.14	3.47	51.53	44.54
10	Steph	7	0	0.41666666666666663	0.8333333333333334	0.9999999000000003	9.999999977795539e-08	0.9999999000000003	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	1	0.01	45.28	99.71	0.2	0.07
