season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad	preds	bottom	finalist	top3	fifthseventh	thirdforth
10	Alice	9	0	0.867063492063492	0.9999999000000003	0.9047619047619048	0.9999999000000003	0.8137254901960784	0.9999999000000003	0.11111111111111109	9.999999977795539e-08	1	0.08	18.65	98.72	0.26	0.94
10	Amelia	9	10	0.1111111111111111	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.11111111111111109	9.999999977795539e-08	4	50.0	5.29	10.73	26.29	12.97
10	Dan	9	12	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.11111111111111109	9.999999977795539e-08	4	49.87	6.22	12.71	24.06	13.36
10	David	9	0	0.4836601307189543	0.8333333333333334	9.999999977795539e-08	9.999999977795539e-08	0.9098360655737705	9.999999977795539e-08	0.11111111111111109	0.9999999000000003	1	1.58	27.73	65.74	2.58	30.1
10	Helena	9	8	0.8958333333333334	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.11111111111111109	9.999999977795539e-08	3	24.94	2.22	4.43	56.24	14.39
10	Henry	9	0	0.26666666666666683	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.75	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	3	22.64	1.79	3.12	53.67	20.57
10	Jamie	9	11	0.1111111111111111	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666669	9.999999977795539e-08	4	69.69	0.8	1.61	22.74	5.96
10	Michael	9	0	0.9999999000000003	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	3	8.22	0.71	1.28	70.3	20.2
10	Michelle	9	8	0.4351851851851852	9.999999977795539e-08	0.7777777777777777	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	0.5555555555555556	9.999999977795539e-08	3	15.18	3.74	6.81	52.18	25.83
10	Phil	9	9	0.3333333333333333	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.5555555555555556	9.999999977795539e-08	4	59.96	0.92	1.84	30.87	7.33
10	Priya	9	7	0.7327327327327329	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	9.999999977795539e-08	0.8333333333333333	9.999999977795539e-08	4	50.51	0.22	0.43	43.86	5.2
10	Rosie	9	0	0.6	0.75	9.999999977795539e-08	9.999999977795539e-08	0.6666666666666666	9.999999977795539e-08	0.9999999000000003	0.9999999000000003	2	4.33	5.11	9.18	6.76	79.73
10	Steph	9	0	0.6666666666666667	0.9166666666666666	0.9999999000000003	9.999999977795539e-08	0.9999999000000003	0.9999999000000003	9.999999977795539e-08	9.999999977795539e-08	1	0.19	20.81	97.68	0.49	1.65
